Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-12-13 00:00:00-05:00,18.432047379102492,18.432047379102492,18.36785888671875,18.36785888671875,98800,0.0,0.0,0.0
2022-12-14 00:00:00-05:00,18.366402855581963,18.453930603736204,18.286896930803398,18.35692024230957,25700,0.0,0.0,0.0
2022-12-15 00:00:00-05:00,18.27887358135079,18.27887358135079,18.25699234008789,18.25699234008789,500,0.0,0.0,0.0
2022-12-16 00:00:00-05:00,18.202287673950195,18.202287673950195,18.202287673950195,18.202287673950195,0,0.0,0.0,0.0
2022-12-19 00:00:00-05:00,18.191344920725808,18.191344920725808,18.125698417775318,18.135910034179688,600,0.0,0.0,0.0
2022-12-20 00:00:00-05:00,18.147579572689327,18.191344835269657,18.11110991176744,18.169462203979492,24500,0.0,0.0,0.0
2022-12-21 00:00:00-05:00,18.342331493031388,18.346708297729492,18.342331493031388,18.346708297729492,300,0.0,0.0,0.0
2022-12-22 00:00:00-05:00,18.28981590270996,18.28981590270996,18.28981590270996,18.28981590270996,0,0.0,0.0,0.0
2022-12-23 00:00:00-05:00,18.242403030395508,18.242403030395508,18.242403030395508,18.242403030395508,0,0.0,0.0,0.0
2022-12-27 00:00:00-05:00,18.19280242919922,18.19280242919922,18.19280242919922,18.19280242919922,100,0.0,0.0,0.0
2022-12-28 00:00:00-05:00,18.140284151602053,18.140284151602053,18.11475372314453,18.11475372314453,200,0.0,0.0,0.0
2022-12-29 00:00:00-05:00,18.249692916870117,18.249692916870117,18.249692916870117,18.249692916870117,0,0.0,0.0,0.0
2022-12-30 00:00:00-05:00,18.169462203979492,18.169462203979492,18.169462203979492,18.169462203979492,0,0.0,0.0,0.0
2023-01-03 00:00:00-05:00,18.439340778121586,18.439340778121586,18.319717407226562,18.319717407226562,300,0.0,0.0,0.0
2023-01-04 00:00:00-05:00,18.554584503173828,18.554584503173828,18.554584503173828,18.554584503173828,0,0.0,0.0,0.0
2023-01-05 00:00:00-05:00,18.4138126373291,18.4138126373291,18.4138126373291,18.4138126373291,0,0.0,0.0,0.0
2023-01-06 00:00:00-05:00,18.68515396118164,18.68515396118164,18.68515396118164,18.68515396118164,100,0.0,0.0,0.0
2023-01-09 00:00:00-05:00,18.62898582789914,18.69463093263673,18.62898582789914,18.651596069335938,400,0.0,0.0,0.0
2023-01-10 00:00:00-05:00,18.724538803100586,18.724538803100586,18.724538803100586,18.724538803100586,0,0.0,0.0,0.0
2023-01-11 00:00:00-05:00,18.887927430055896,18.90616226196289,18.887927430055896,18.90616226196289,400,0.0,0.0,0.0
2023-01-12 00:00:00-05:00,19.057873841599978,19.057873841599978,19.054956436157227,19.054956436157227,300,0.0,0.0,0.0
2023-01-13 00:00:00-05:00,19.0906982421875,19.0906982421875,19.0906982421875,19.0906982421875,0,0.0,0.0,0.0
2023-01-17 00:00:00-05:00,19.171659469604492,19.171659469604492,19.171659469604492,19.171659469604492,0,0.0,0.0,0.0
2023-01-18 00:00:00-05:00,19.36713726251832,19.399960501931776,19.301490783691406,19.301490783691406,800,0.0,0.0,0.0
