Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-03-12 00:00:00-04:00,18.364519425682747,18.364519425682747,18.290944746680537,18.32773208618164,25000,0.0,0.0,0.0
2014-03-13 00:00:00-04:00,18.386592300556394,18.386592300556394,18.003997802734375,18.003997802734375,14300,0.0,0.0,0.0
2014-03-14 00:00:00-04:00,18.07757277698834,18.07757277698834,17.878917791816683,17.989282608032227,4400,0.0,0.0,0.0
2014-03-17 00:00:00-04:00,18.173227178400705,18.283590622126354,18.173227178400705,18.268875122070312,7500,0.0,0.0,0.0
2014-03-18 00:00:00-04:00,18.416030256499777,18.496962713036165,18.408672505296913,18.467533111572266,30800,0.0,0.0,0.0
2014-03-19 00:00:00-04:00,18.599965670875488,18.6146797666462,18.504316329956055,18.504316329956055,24900,0.0,0.0,0.0
2014-03-20 00:00:00-04:00,18.585248789681096,18.585248789681096,18.43809661613892,18.459434509277344,12100,0.0,0.0,0.0
2014-03-21 00:00:00-04:00,18.585248985776765,18.585248985776765,18.35716437739226,18.379236221313477,9700,0.0,0.0,0.0
2014-03-24 00:00:00-04:00,18.570535965230103,18.570535965230103,18.38659642349445,18.55582046508789,35000,0.0,0.0,0.0
2014-03-25 00:00:00-04:00,18.813338269505905,18.813338269505905,18.644114208435642,18.725048065185547,13200,0.0,0.0,0.0
2014-03-26 00:00:00-04:00,18.813338442646348,18.864841296198456,18.592611526466595,18.606590270996094,31200,0.0,0.0,0.0
2014-03-27 00:00:00-04:00,18.87219533907062,18.90162633723049,18.46017118826303,18.69929313659668,20400,0.0,0.0,0.0
2014-03-28 00:00:00-04:00,18.93105889401414,19.100282949868664,18.835410941723854,18.908987045288086,23600,0.0,0.0,0.0
2014-03-31 00:00:00-04:00,19.070856403396263,19.21432905647314,19.041425395920147,19.056140899658203,29600,0.0,0.0,0.0
2014-04-01 00:00:00-04:00,19.21064567565918,19.26214852143618,19.195930175909382,19.21064567565918,69300,0.0,0.0,0.0
2014-04-02 00:00:00-04:00,19.240078637513733,19.35044209824872,19.240078637513733,19.321012496948242,31500,0.0,0.0,0.0
2014-04-03 00:00:00-04:00,19.40194127588105,19.40194127588105,19.240073599397945,19.31879997253418,37500,0.0,0.0,0.0
