Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-06-22 00:00:00-04:00,34.651971439981864,35.314308342180105,34.651971439981864,35.119503021240234,14000,0.0,0.0,0.0
2006-06-23 00:00:00-04:00,35.99222951080059,36.03898385725352,35.82080285212637,35.836387634277344,17700,0.0,0.0,0.0
2006-06-26 00:00:00-04:00,36.21820915740752,36.21820915740752,35.883143728320036,36.08574295043945,4700,0.0,0.0,0.0
2006-06-27 00:00:00-04:00,36.241574125519826,36.67014813302123,35.820796966552734,35.820796966552734,11900,0.0,0.0,0.0
2006-06-28 00:00:00-04:00,35.91431027321387,36.10911560058594,35.69612925775505,36.10911560058594,20900,0.0,0.0,0.0
2006-06-29 00:00:00-04:00,35.98442129926187,38.407798767089844,35.98442129926187,38.407798767089844,125100,0.0,0.0,0.0
2006-06-30 00:00:00-04:00,38.727276705573246,38.84415804917406,38.18182151796119,38.55584716796875,42500,0.0,0.0,0.0
2006-07-03 00:00:00-04:00,39.24938212036586,39.62340804552642,39.24938212036586,39.607826232910156,9700,0.0,0.0,0.0
2006-07-05 00:00:00-04:00,39.023394871620695,39.225991053653125,38.446769938540825,38.961055755615234,16100,0.0,0.0,0.0
2006-07-06 00:00:00-04:00,39.11688813379144,39.5766285644079,38.937667691007626,39.000003814697266,18200,0.0,0.0,0.0
2006-07-07 00:00:00-04:00,38.84418097268707,39.1013254308451,38.33768890653226,38.462364196777344,23100,0.0,0.0,0.0
2006-07-10 00:00:00-04:00,38.44676347585803,38.47013915418442,37.97923207437708,38.24416732788086,11000,0.0,0.0,0.0
2006-07-11 00:00:00-04:00,38.21301476502903,38.228599548339844,37.667559239124515,38.228599548339844,82600,0.0,0.0,0.0
2006-07-12 00:00:00-04:00,38.64938488802967,38.89873552814645,37.99483871459961,37.99483871459961,23700,0.0,0.0,0.0
2006-07-13 00:00:00-04:00,37.27015680678379,37.32470206086387,36.29613016607746,36.33509063720703,67700,0.0,0.0,0.0
2006-07-14 00:00:00-04:00,36.42079919208654,36.42079919208654,35.53248455167569,35.867549896240234,94100,0.0,0.0,0.0
2006-07-17 00:00:00-04:00,36.070157987150154,36.070157987150154,35.0649617048785,35.2130126953125,111000,0.0,0.0,0.0
2006-07-18 00:00:00-04:00,35.76625358595916,35.78183539386777,34.69092751819693,35.18962860107422,84800,0.0,0.0,0.0
2006-07-19 00:00:00-04:00,35.58703663054595,37.00522218250213,35.58703663054595,36.77924728393555,6700,0.0,0.0,0.0
2006-07-20 00:00:00-04:00,36.69354810026777,36.69354810026777,34.877960205078125,34.877960205078125,143900,0.0,0.0,0.0
2006-07-21 00:00:00-04:00,34.831173804197284,34.831173804197284,33.45974339577483,33.49870681762695,12600,0.0,0.0,0.0
2006-07-24 00:00:00-04:00,33.755862582261344,34.18443365329907,33.25716148341797,33.95846176147461,15800,0.0,0.0,0.0
