Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2016-04-27 00:00:00-04:00,40.319610595703125,40.40016844694337,40.319610595703125,40.40016844694337,200,0.0,0.0,0.0
2016-04-28 00:00:00-04:00,40.454769134521484,40.454769134521484,40.454769134521484,40.454769134521484,200,0.0,0.0,0.0
2016-04-29 00:00:00-04:00,40.44854736328125,40.49684884503548,40.44854736328125,40.49684884503548,300,0.0,0.0,0.0
2016-05-02 00:00:00-04:00,40.44854736328125,40.44854736328125,40.44854736328125,40.44854736328125,0,0.0,0.0,0.0
2016-05-03 00:00:00-04:00,40.44854736328125,40.44854736328125,40.44854736328125,40.44854736328125,0,0.0,0.0,0.0
2016-05-04 00:00:00-04:00,40.44854736328125,40.44854736328125,40.44854736328125,40.44854736328125,0,0.0,0.0,0.0
2016-05-05 00:00:00-04:00,40.38405227661133,40.43227379621727,40.38405227661133,40.43227379621727,3679,0.0,0.0,0.0
2016-05-06 00:00:00-04:00,40.5049934387207,40.51305906615611,40.5049934387207,40.51305906615611,200,0.0,0.0,0.0
2016-05-09 00:00:00-04:00,40.5049934387207,40.5049934387207,40.5049934387207,40.5049934387207,0,0.0,0.0,0.0
2016-05-10 00:00:00-04:00,40.5049934387207,40.5049934387207,40.5049934387207,40.5049934387207,0,0.0,0.0,0.0
2016-05-11 00:00:00-04:00,40.529197692871094,40.529197692871094,40.529197692871094,40.529197692871094,600,0.0,0.0,0.0
2016-05-12 00:00:00-04:00,40.529197692871094,40.529197692871094,40.529197692871094,40.529197692871094,0,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,40.529197692871094,40.529197692871094,40.529197692871094,40.529197692871094,0,0.0,0.0,0.0
2016-05-16 00:00:00-04:00,40.529197692871094,40.529197692871094,40.529197692871094,40.529197692871094,0,0.0,0.0,0.0
2016-05-17 00:00:00-04:00,40.529197692871094,40.529197692871094,40.529197692871094,40.529197692871094,0,0.0,0.0,0.0
2016-05-18 00:00:00-04:00,40.31952667236328,40.31952667236328,40.31952667236328,40.31952667236328,100,0.0,0.0,0.0
2016-05-19 00:00:00-04:00,40.31952667236328,40.31952667236328,40.31952667236328,40.31952667236328,0,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,40.31952667236328,40.31952667236328,40.31952667236328,40.31952667236328,0,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.055,0.0,0.0
2016-05-24 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-05-25 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-05-26 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-05-31 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-06-02 00:00:00-04:00,40.31954574584961,40.31954574584961,40.31954574584961,40.31954574584961,0,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,40.30741882324219,40.31549025386716,40.30741882324219,40.31145607831633,6400,0.0,0.0,0.0
2016-06-06 00:00:00-04:00,40.30741882324219,40.30741882324219,40.30741882324219,40.30741882324219,0,0.0,0.0,0.0
2016-06-07 00:00:00-04:00,40.30741882324219,40.30741882324219,40.30741882324219,40.30741882324219,0,0.0,0.0,0.0
2016-06-08 00:00:00-04:00,40.30741882324219,40.30741882324219,40.30741882324219,40.30741882324219,0,0.0,0.0,0.0
2016-06-09 00:00:00-04:00,40.34859848022461,40.36393758950297,40.34859848022461,40.36393758950297,990,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,40.347782135009766,40.347782135009766,40.347782135009766,40.347782135009766,400,0.0,0.0,0.0
2016-06-13 00:00:00-04:00,40.347782135009766,40.347782135009766,40.347782135009766,40.347782135009766,7500,0.0,0.0,0.0
2016-06-14 00:00:00-04:00,40.347782135009766,40.347782135009766,40.347782135009766,40.347782135009766,0,0.0,0.0,0.0
2016-06-15 00:00:00-04:00,40.363922119140625,40.363922119140625,40.363922119140625,40.363922119140625,6400,0.0,0.0,0.0
2016-06-16 00:00:00-04:00,40.31549835205078,40.323572863821006,40.31549835205078,40.31953560793589,1010,0.0,0.0,0.0
2016-06-17 00:00:00-04:00,40.31549835205078,40.31549835205078,40.31549835205078,40.31549835205078,0,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,40.315494537353516,40.315494537353516,40.315494537353516,40.315494537353516,0,0.055,0.0,0.0
2016-06-21 00:00:00-04:00,40.315494537353516,40.315494537353516,40.315494537353516,40.315494537353516,0,0.0,0.0,0.0
2016-06-22 00:00:00-04:00,40.315494537353516,40.315494537353516,40.315494537353516,40.315494537353516,0,0.0,0.0,0.0
2016-06-23 00:00:00-04:00,40.315494537353516,40.315494537353516,40.315494537353516,40.315494537353516,0,0.0,0.0,0.0
2016-06-24 00:00:00-04:00,40.32761764526367,40.33569797543513,40.32761764526367,40.33569797543513,8850,0.0,0.0,0.0
2016-06-27 00:00:00-04:00,40.359947204589844,40.36803061871271,40.359947204589844,40.36803061871271,16400,0.0,0.0,0.0
2016-06-28 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-06-29 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-06-30 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-01 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,1,0.0,0.0,0.0
2016-07-05 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-06 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-07 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-08 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-11 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-12 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-13 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-14 00:00:00-04:00,40.359947204589844,40.359947204589844,40.359947204589844,40.359947204589844,0,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,40.41588592529297,40.41588592529297,40.41588592529297,40.41588592529297,195,0.0,0.0,0.0
