Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-12-15 00:00:00-05:00,27.095346335217798,31.97768134020428,26.933679596861698,30.108814239501953,26246300,0.0,0.0
2004-12-16 00:00:00-05:00,31.104686876887826,32.721354645267425,30.975355428888854,31.757822036743164,7778200,0.0,0.0
2004-12-17 00:00:00-05:00,31.757815617524344,34.4350165061231,31.111148640883535,34.27334976196289,4755800,0.0,0.0
2004-12-20 00:00:00-05:00,34.07936123799684,34.90709444771872,31.253426322373613,31.428024291992188,6098000,0.0,0.0
2004-12-21 00:00:00-05:00,31.428013986715804,31.803082016160577,29.48801306242869,30.639081954956055,3209500,0.0,0.0
2004-12-22 00:00:00-05:00,30.522668768429945,32.04233452844056,30.32866925157463,31.369800567626953,1837400,0.0,0.0
2004-12-23 00:00:00-05:00,31.434483680185217,31.913015885080554,31.23401601947352,31.36334991455078,633500,0.0,0.0
2004-12-27 00:00:00-05:00,31.369812144537114,31.693145614233526,30.33514602824403,30.81368064880371,800700,0.0,0.0
2004-12-28 00:00:00-05:00,30.68435459927495,31.234020651317362,30.070020356684516,31.104686737060547,1169600,0.0,0.0
2004-12-29 00:00:00-05:00,31.104679166547033,31.169347341355586,30.74901283903523,30.96887969970703,566500,0.0,0.0
2004-12-30 00:00:00-05:00,31.072346119523804,31.46034776544872,30.710214210200224,30.943012237548828,758300,0.0,0.0
2004-12-31 00:00:00-05:00,30.975342847188585,31.104674242655168,30.684342273712296,31.040008544921875,645400,0.0,0.0
2005-01-03 00:00:00-05:00,31.913000694924452,31.94533600343175,30.749001126954866,31.369800567626953,1055900,0.0,0.0
2005-01-04 00:00:00-05:00,31.36981203452754,32.074679094667395,31.234012569772542,31.984146118164062,1660100,0.0,0.0
2005-01-05 00:00:00-05:00,32.14581563411175,32.26868394157435,31.550883184558074,31.58968162536621,697400,0.0,0.0
2005-01-06 00:00:00-05:00,31.52501996972884,31.550887244822317,30.716686124351178,31.033554077148438,1015300,0.0,0.0
2005-01-07 00:00:00-05:00,30.943008417100764,30.94947646716216,29.300476459384953,29.45567512512207,2178900,0.0,0.0
2005-01-10 00:00:00-05:00,29.13234367988735,29.940677313995423,28.938344101069106,29.184078216552734,1247300,0.0,0.0
2005-01-11 00:00:00-05:00,28.77668729122381,29.636755758392702,27.9812870171725,28.918954849243164,1503300,0.0,0.0
2005-01-12 00:00:00-05:00,29.041813627970726,29.229347641983225,27.742014099027617,27.87134552001953,1658100,0.0,0.0
2005-01-13 00:00:00-05:00,27.580338403440134,27.80667078354779,26.778470532645414,27.48333740234375,2414800,0.0,0.0
2005-01-14 00:00:00-05:00,27.670872900328433,28.18820584576965,27.25700654397546,28.065340042114258,992800,0.0,0.0
2005-01-18 00:00:00-05:00,28.033004865673696,29.23580551147461,27.67733861812263,29.23580551147461,879800,0.0,0.0
2005-01-19 00:00:00-05:00,29.287546469045793,29.856611603316423,28.550346548001727,28.679677963256836,864600,0.0,0.0
2005-01-20 00:00:00-05:00,28.679675035964895,28.906009923236915,28.168810077437744,28.298141479492188,453600,0.0,0.0
2005-01-21 00:00:00-05:00,28.000676967637098,28.12354526044587,27.09534476539825,27.83901023864746,1626200,0.0,0.0
2005-01-24 00:00:00-05:00,28.86074252642328,28.944807441732426,26.83667457275163,27.192340850830078,1875100,0.0,0.0
2005-01-25 00:00:00-05:00,27.35401000855768,27.871343047141284,27.192343279822897,27.22467613220215,613900,0.0,0.0
2005-01-26 00:00:00-05:00,27.32167639976756,27.64500984828552,27.172943309469915,27.198810577392578,365500,0.0,0.0
2005-01-27 00:00:00-05:00,27.276408232977513,27.548007128908523,27.06947503602866,27.192340850830078,646000,0.0,0.0
2005-01-28 00:00:00-05:00,27.224674712025422,27.354008581634243,26.998342290338773,27.289342880249023,400200,0.0,0.0
2005-01-31 00:00:00-05:00,27.677338482904794,28.18820584576965,27.50273815128625,28.065340042114258,621800,0.0,0.0
2005-02-01 00:00:00-05:00,28.453341640268594,28.77667506799892,27.871340483618695,27.961875915527344,780400,0.0,0.0
2005-02-02 00:00:00-05:00,28.29168837692621,29.42335591200326,28.039488578089067,29.197023391723633,899300,0.0,0.0
2005-02-03 00:00:00-05:00,29.358674315906185,29.67553967305159,28.809006044398128,29.585006713867188,731000,0.0,0.0
2005-02-04 00:00:00-05:00,29.843674825465527,31.04000745956777,29.682008119946946,30.794273376464844,1227400,0.0,0.0
2005-02-07 00:00:00-05:00,31.072350863779892,32.00355298270863,31.04001800505909,31.65435218811035,1102400,0.0,0.0
