Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2016-04-27 00:00:00-04:00,37.144798278808594,37.144798278808594,37.070731628863236,37.144798278808594,400,0.0,0.0,0.0
2016-04-28 00:00:00-04:00,37.10765075683594,37.10765075683594,37.10765075683594,37.10765075683594,200,0.0,0.0,0.0
2016-04-29 00:00:00-04:00,37.25450134277344,37.25450134277344,37.25450134277344,37.25450134277344,150,0.0,0.0,0.0
2016-05-02 00:00:00-04:00,37.25450134277344,37.25450134277344,37.25450134277344,37.25450134277344,0,0.0,0.0,0.0
2016-05-03 00:00:00-04:00,37.2945556640625,37.30493822916498,37.2945556640625,37.30493822916498,500,0.0,0.0,0.0
2016-05-04 00:00:00-04:00,37.248600006103516,37.29308298752744,37.248600006103516,37.29308298752744,3002,0.0,0.0,0.0
2016-05-05 00:00:00-04:00,37.24116134643555,37.24116134643555,37.24116134643555,37.24116134643555,79,0.0,0.0,0.0
2016-05-06 00:00:00-04:00,37.21232986450195,37.23004894953288,37.21232986450195,37.23004894953288,300,0.0,0.0,0.0
2016-05-09 00:00:00-04:00,37.1225471496582,37.1818615447748,37.1225471496582,37.1818615447748,6500,0.0,0.0,0.0
2016-05-10 00:00:00-04:00,37.122474670410156,37.122474670410156,37.122474670410156,37.122474670410156,100,0.0,0.0,0.0
2016-05-11 00:00:00-04:00,37.144798278808594,37.144798278808594,37.144798278808594,37.144798278808594,600,0.0,0.0,0.0
2016-05-12 00:00:00-04:00,37.144798278808594,37.144798278808594,37.144798278808594,37.144798278808594,0,0.0,0.0,0.0
2016-05-13 00:00:00-04:00,37.144798278808594,37.144798278808594,37.144798278808594,37.144798278808594,0,0.0,0.0,0.0
2016-05-16 00:00:00-04:00,37.07066345214844,37.1151492664672,37.07066345214844,37.1151492664672,200,0.0,0.0,0.0
2016-05-17 00:00:00-04:00,37.0632438659668,37.0632438659668,37.0632438659668,37.0632438659668,200,0.0,0.0,0.0
2016-05-18 00:00:00-04:00,36.81117630004883,36.95938318190655,36.73703326337274,36.952043827331906,3700,0.0,0.0,0.0
2016-05-19 00:00:00-04:00,36.7815055847168,36.788918471529676,36.7815055847168,36.78521344225655,5200,0.0,0.0,0.0
2016-05-20 00:00:00-04:00,36.7815055847168,36.7815055847168,36.7815055847168,36.7815055847168,0,0.0,0.0,0.0
2016-05-23 00:00:00-04:00,36.92639923095703,36.92639923095703,36.92639923095703,36.92639923095703,27,0.105,0.0,0.0
2016-05-24 00:00:00-04:00,36.889251708984375,36.889251708984375,36.889251708984375,36.889251708984375,500,0.0,0.0,0.0
2016-05-25 00:00:00-04:00,36.889251708984375,36.889251708984375,36.889251708984375,36.889251708984375,0,0.0,0.0,0.0
2016-05-26 00:00:00-04:00,36.889251708984375,36.889251708984375,36.889251708984375,36.889251708984375,0,0.0,0.0,0.0
2016-05-27 00:00:00-04:00,36.889251708984375,36.889251708984375,36.889251708984375,36.889251708984375,0,0.0,0.0,0.0
2016-05-31 00:00:00-04:00,36.904090881347656,36.918950932448695,36.904090881347656,36.91152232403065,7501,0.0,0.0,0.0
2016-06-01 00:00:00-04:00,36.904090881347656,36.904090881347656,36.904090881347656,36.904090881347656,0,0.0,0.0,0.0
2016-06-02 00:00:00-04:00,36.95610046386719,37.00067778047667,36.95610046386719,37.00067778047667,11100,0.0,0.0,0.0
2016-06-03 00:00:00-04:00,37.06010818481445,37.11211692995355,36.30226282587669,37.04153241829447,16679,0.0,0.0,0.0
2016-06-06 00:00:00-04:00,37.06010818481445,37.06010818481445,37.06010818481445,37.06010818481445,0,0.0,0.0,0.0
2016-06-07 00:00:00-04:00,37.06010818481445,37.06010818481445,37.06010818481445,37.06010818481445,0,0.0,0.0,0.0
2016-06-08 00:00:00-04:00,37.112144470214844,37.112144470214844,37.10471302438649,37.11140189248524,370,0.0,0.0,0.0
2016-06-09 00:00:00-04:00,37.23844528198242,37.26444967006122,37.23844528198242,37.24216100435532,5000,0.0,0.0,0.0
2016-06-10 00:00:00-04:00,37.257015228271484,37.257015228271484,37.257015228271484,37.257015228271484,300,0.0,0.0,0.0
2016-06-13 00:00:00-04:00,37.33503341674805,37.36475352655728,37.33503341674805,37.36475352655728,900,0.0,0.0,0.0
2016-06-14 00:00:00-04:00,37.33503341674805,37.33503341674805,37.33503341674805,37.33503341674805,0,0.0,0.0,0.0
2016-06-15 00:00:00-04:00,37.33503341674805,37.33503341674805,37.33503341674805,37.33503341674805,40,0.0,0.0,0.0
2016-06-16 00:00:00-04:00,37.210205078125,37.33502611378921,37.210205078125,37.33502611378921,5700,0.0,0.0,0.0
2016-06-17 00:00:00-04:00,37.210205078125,37.210205078125,37.210205078125,37.210205078125,0,0.0,0.0,0.0
2016-06-20 00:00:00-04:00,37.21018600463867,37.21018600463867,37.21018600463867,37.21018600463867,0,0.105,0.0,0.0
2016-06-21 00:00:00-04:00,37.21018600463867,37.21018600463867,37.21018600463867,37.21018600463867,0,0.0,0.0,0.0
2016-06-22 00:00:00-04:00,37.12606430053711,37.20498831740055,37.12606430053711,37.20498831740055,450,0.0,0.0,0.0
2016-06-23 00:00:00-04:00,37.12606430053711,37.12606430053711,37.12606430053711,37.12606430053711,0,0.0,0.0,0.0
2016-06-24 00:00:00-04:00,37.361270904541016,37.361270904541016,37.361270904541016,37.361270904541016,500,0.0,0.0,0.0
2016-06-27 00:00:00-04:00,37.33899688720703,37.42089459180469,37.33899688720703,37.41717390538115,12101,0.0,0.0,0.0
2016-06-28 00:00:00-04:00,37.33899688720703,37.33899688720703,37.294323088156695,37.33899688720703,26650,0.0,0.0,0.0
2016-06-29 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-06-30 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-01 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,1,0.0,0.0,0.0
2016-07-05 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-06 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-07 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-08 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-11 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-12 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-13 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-14 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-18 00:00:00-04:00,37.33899688720703,37.33899688720703,37.33899688720703,37.33899688720703,0,0.0,0.0,0.0
2016-07-19 00:00:00-04:00,37.785743713378906,37.785743713378906,37.70391697051081,37.70391697051081,200,0.0,0.0,0.0
2016-07-20 00:00:00-04:00,37.785743713378906,37.785743713378906,37.785743713378906,37.785743713378906,0,0.0,0.0,0.0
2016-07-21 00:00:00-04:00,37.785743713378906,37.785743713378906,37.785743713378906,37.785743713378906,0,0.0,0.0,0.0
2016-07-22 00:00:00-04:00,37.785743713378906,37.785743713378906,37.785743713378906,37.785743713378906,0,0.0,0.0,0.0
2016-07-25 00:00:00-04:00,37.785736083984375,37.785736083984375,37.785736083984375,37.785736083984375,0,0.105,0.0,0.0
2016-07-26 00:00:00-04:00,37.785736083984375,37.785736083984375,37.785736083984375,37.785736083984375,1,0.0,0.0,0.0
2016-07-27 00:00:00-04:00,37.882728576660156,37.882728576660156,37.882728576660156,37.882728576660156,146,0.0,0.0,0.0
2016-07-28 00:00:00-04:00,37.882728576660156,37.882728576660156,37.882728576660156,37.882728576660156,0,0.0,0.0,0.0
2016-07-29 00:00:00-04:00,37.882728576660156,37.882728576660156,37.882728576660156,37.882728576660156,0,0.0,0.0,0.0
2016-08-01 00:00:00-04:00,37.882728576660156,37.882728576660156,37.882728576660156,37.882728576660156,1,0.0,0.0,0.0
2016-08-02 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,295,0.0,0.0,0.0
2016-08-03 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,0,0.0,0.0,0.0
2016-08-04 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,10,0.0,0.0,0.0
2016-08-05 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,0,0.0,0.0,0.0
2016-08-08 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,0,0.0,0.0,0.0
2016-08-09 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,0,0.0,0.0,0.0
2016-08-10 00:00:00-04:00,37.67008972167969,37.67008972167969,37.67008972167969,37.67008972167969,0,0.0,0.0,0.0
