Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2016-07-14 00:00:00-04:00,31.799901962280273,31.799901962280273,31.799901962280273,31.799901962280273,0,0.0,0.0,0.0
2016-07-15 00:00:00-04:00,31.819141387939453,31.819141387939453,31.819141387939453,31.819141387939453,524,0.0,0.0,0.0
2016-07-18 00:00:00-04:00,31.676504135131836,31.682710456667575,31.633069352454157,31.682710456667575,28900,0.0,0.0,0.0
2016-07-19 00:00:00-04:00,31.676504135131836,31.676504135131832,31.676504135131832,31.676504135131832,0,0.0,0.0,0.0
2016-07-20 00:00:00-04:00,31.676504135131836,31.676504135131832,31.676504135131832,31.676504135131832,0,0.0,0.0,0.0
2016-07-21 00:00:00-04:00,31.676504135131836,31.676504135131832,31.676504135131832,31.676504135131832,0,0.0,0.0,0.0
2016-07-22 00:00:00-04:00,31.676504135131836,31.676504135131832,31.676504135131832,31.676504135131832,96,0.0,0.0,0.0
2016-07-25 00:00:00-04:00,31.676504135131836,31.676504135131836,31.676504135131836,31.676504135131836,1,0.23,0.0,0.0
2016-07-26 00:00:00-04:00,31.684534072875977,31.684534072875977,31.664026153018426,31.670260560655123,659,0.0,0.0,0.0
2016-07-27 00:00:00-04:00,31.684534072875977,31.684534072875977,31.684534072875977,31.684534072875977,10,0.0,0.0,0.0
2016-07-28 00:00:00-04:00,31.688949584960938,31.688949584960934,31.688949584960934,31.688949584960934,103,0.0,0.0,0.0
2016-07-29 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,100,0.0,0.0,0.0
2016-08-01 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-02 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,21,0.0,0.0,0.0
2016-08-03 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-04 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-05 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-08 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-09 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-10 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,48,0.0,0.0,0.0
2016-08-11 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-12 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-15 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-16 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-17 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-18 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,0,0.0,0.0,0.0
2016-08-19 00:00:00-04:00,31.53314781188965,31.53314781188965,31.53314781188965,31.53314781188965,25,0.0,0.0,0.0
2016-08-22 00:00:00-04:00,31.533143997192383,31.533143997192383,31.533143997192383,31.533143997192383,0,0.23,0.0,0.0
2016-08-23 00:00:00-04:00,31.533143997192383,31.533143997192383,31.533143997192383,31.533143997192383,0,0.0,0.0,0.0
2016-08-24 00:00:00-04:00,31.533143997192383,31.533143997192383,31.533143997192383,31.533143997192383,0,0.0,0.0,0.0
2016-08-25 00:00:00-04:00,31.533143997192383,31.533143997192383,31.533143997192383,31.533143997192383,3,0.0,0.0,0.0
2016-08-26 00:00:00-04:00,32.153011322021484,32.253195880117545,32.153011322021484,32.153011322021484,2000,0.0,0.0,0.0
2016-08-29 00:00:00-04:00,32.1217155456543,32.1217155456543,32.1217155456543,32.1217155456543,505,0.0,0.0,0.0
2016-08-30 00:00:00-04:00,32.1217155456543,32.1217155456543,32.1217155456543,32.1217155456543,1,0.0,0.0,0.0
2016-08-31 00:00:00-04:00,32.1217155456543,32.1217155456543,32.1217155456543,32.1217155456543,0,0.0,0.0,0.0
2016-09-01 00:00:00-04:00,32.1217155456543,32.1217155456543,32.1217155456543,32.1217155456543,0,0.0,0.0,0.0
2016-09-02 00:00:00-04:00,32.1217155456543,32.1217155456543,32.1217155456543,32.1217155456543,0,0.0,0.0,0.0
2016-09-06 00:00:00-04:00,32.39097213745117,32.434802761552184,32.240696394416226,32.240696394416226,1065,0.0,0.0,0.0
2016-09-07 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,3,0.0,0.0,0.0
2016-09-08 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-09 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-12 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-13 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,26,0.0,0.0,0.0
2016-09-14 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-15 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-16 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-19 00:00:00-04:00,32.409732818603516,32.409732818603516,32.409732818603516,32.409732818603516,0,0.0,0.0,0.0
2016-09-20 00:00:00-04:00,32.17808532714844,32.17808532714844,32.17808532714844,32.17808532714844,100,0.0,0.0,0.0
2016-09-21 00:00:00-04:00,32.17808532714844,32.17808532714844,32.17808532714844,32.17808532714844,0,0.0,0.0,0.0
2016-09-22 00:00:00-04:00,32.17808532714844,32.17808532714844,32.17808532714844,32.17808532714844,0,0.0,0.0,0.0
2016-09-23 00:00:00-04:00,32.17808532714844,32.17808532714844,32.17808532714844,32.17808532714844,0,0.0,0.0,0.0
2016-09-26 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,0,0.23,0.0,0.0
2016-09-27 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,0,0.0,0.0,0.0
2016-09-28 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,20,0.0,0.0,0.0
2016-09-29 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,1,0.0,0.0,0.0
2016-09-30 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,1,0.0,0.0,0.0
2016-10-03 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,7,0.0,0.0,0.0
2016-10-04 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,1,0.0,0.0,0.0
2016-10-05 00:00:00-04:00,32.17807388305664,32.17807388305664,32.17807388305664,32.17807388305664,0,0.0,0.0,0.0
2016-10-06 00:00:00-04:00,32.53524398803711,32.53524398803711,32.5285138782068,32.5285138782068,400,0.0,0.0,0.0
2016-10-07 00:00:00-04:00,32.53524398803711,32.53524398803711,32.53524398803711,32.53524398803711,0,0.0,0.0,0.0
2016-10-10 00:00:00-04:00,32.53524398803711,32.53524398803711,32.53524398803711,32.53524398803711,0,0.0,0.0,0.0
2016-10-11 00:00:00-04:00,32.53524398803711,32.53524398803711,32.53524398803711,32.53524398803711,0,0.0,0.0,0.0
2016-10-12 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,3,0.0,0.0,0.0
2016-10-13 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,26,0.0,0.0,0.0
2016-10-14 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,0,0.0,0.0,0.0
2016-10-17 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,0,0.0,0.0,0.0
2016-10-18 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,0,0.0,0.0,0.0
2016-10-19 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,0,0.0,0.0,0.0
2016-10-20 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,0,0.0,0.0,0.0
2016-10-21 00:00:00-04:00,32.555450439453125,32.555450439453125,32.555450439453125,32.555450439453125,0,0.0,0.0,0.0
2016-10-24 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.235,0.0,0.0
2016-10-25 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-10-26 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-10-27 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-10-28 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-10-31 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,3,0.0,0.0,0.0
2016-11-01 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-11-02 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-11-03 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-11-04 00:00:00-04:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-11-07 00:00:00-05:00,32.55545425415039,32.55545425415039,32.55545425415039,32.55545425415039,0,0.0,0.0,0.0
2016-11-08 00:00:00-05:00,32.29954147338867,32.29954147338867,32.29954147338867,32.29954147338867,3,0.0,0.0,0.0
2016-11-09 00:00:00-05:00,32.29954147338867,32.29954147338867,32.29954147338867,32.29954147338867,0,0.0,0.0,0.0
2016-11-10 00:00:00-05:00,32.29954147338867,32.29954147338867,32.29954147338867,32.29954147338867,0,0.0,0.0,0.0
2016-11-11 00:00:00-05:00,32.29954147338867,32.29954147338867,32.29954147338867,32.29954147338867,0,0.0,0.0,0.0
2016-11-14 00:00:00-05:00,31.40462875366211,31.459218982147583,31.38971640681944,31.38971640681944,627,0.0,0.0,0.0
2016-11-15 00:00:00-05:00,31.40462875366211,31.40462875366211,31.40462875366211,31.40462875366211,0,0.0,0.0,0.0
2016-11-16 00:00:00-05:00,31.40462875366211,31.40462875366211,31.40462875366211,31.40462875366211,0,0.0,0.0,0.0
2016-11-17 00:00:00-05:00,31.40462875366211,31.40462875366211,31.40462875366211,31.40462875366211,0,0.0,0.0,0.0
2016-11-18 00:00:00-05:00,31.40462875366211,31.40462875366211,31.40462875366211,31.40462875366211,0,0.0,0.0,0.0
2016-11-21 00:00:00-05:00,31.553817749023438,31.553817749023438,31.553817749023438,31.553817749023438,0,0.235,0.0,0.0
2016-11-22 00:00:00-05:00,31.553817749023438,31.553817749023438,31.553817749023438,31.553817749023438,0,0.0,0.0,0.0
2016-11-23 00:00:00-05:00,31.553817749023438,31.553817749023438,31.553817749023438,31.553817749023438,0,0.0,0.0,0.0
2016-11-25 00:00:00-05:00,31.553817749023438,31.553817749023438,31.553817749023438,31.553817749023438,0,0.0,0.0,0.0
2016-11-28 00:00:00-05:00,31.553817749023438,31.553817749023438,31.553817749023438,31.553817749023438,1,0.0,0.0,0.0
2016-11-29 00:00:00-05:00,31.553817749023438,31.553817749023438,31.553817749023438,31.553817749023438,3,0.0,0.0,0.0
2016-11-30 00:00:00-05:00,32.08479309082031,32.08479309082031,32.08479309082031,32.08479309082031,1,0.0,0.0,0.0
2016-12-01 00:00:00-05:00,32.08479309082031,32.08479309082031,32.08479309082031,32.08479309082031,2,0.0,0.0,0.0
2016-12-02 00:00:00-05:00,32.08479309082031,32.08479309082031,32.08479309082031,32.08479309082031,0,0.0,0.0,0.0
2016-12-05 00:00:00-05:00,32.05302047729492,32.05302047729492,32.05302047729492,32.05302047729492,100,0.0,0.0,0.0
2016-12-06 00:00:00-05:00,32.05302047729492,32.05302047729492,32.05302047729492,32.05302047729492,0,0.0,0.0,0.0
2016-12-07 00:00:00-05:00,32.05302047729492,32.05302047729492,32.05302047729492,32.05302047729492,0,0.0,0.0,0.0
2016-12-08 00:00:00-05:00,32.05302047729492,32.05302047729492,32.05302047729492,32.05302047729492,0,0.0,0.0,0.0
2016-12-09 00:00:00-05:00,32.05302047729492,32.05302047729492,32.05302047729492,32.05302047729492,1,0.0,0.0,0.0
2016-12-12 00:00:00-05:00,32.30064010620117,32.30064010620117,32.30064010620117,32.30064010620117,105,0.0,0.0,0.0
2016-12-13 00:00:00-05:00,32.30064010620117,32.30064010620117,32.30064010620117,32.30064010620117,26,0.0,0.0,0.0
2016-12-14 00:00:00-05:00,32.51648712158203,32.51648712158203,32.51648712158203,32.51648712158203,451,0.0,0.0,0.0
2016-12-15 00:00:00-05:00,32.51648712158203,32.51648712158203,32.51648712158203,32.51648712158203,0,0.0,0.0,0.0
2016-12-16 00:00:00-05:00,32.51648712158203,32.51648712158203,32.51648712158203,32.51648712158203,13,0.0,0.0,0.0
2016-12-19 00:00:00-05:00,32.51648712158203,32.51648712158203,32.51648712158203,32.51648712158203,0,0.0,0.0,0.0
2016-12-20 00:00:00-05:00,32.40854263305664,32.40854263305664,32.40854263305664,32.40854263305664,10,0.0,0.0,0.0
2016-12-21 00:00:00-05:00,32.40854263305664,32.40854263305664,32.40854263305664,32.40854263305664,0,0.0,0.0,0.0
2016-12-22 00:00:00-05:00,32.40854263305664,32.40854263305664,32.40854263305664,32.40854263305664,0,0.0,0.0,0.0
2016-12-23 00:00:00-05:00,32.40850830078125,32.40850830078125,32.40850830078125,32.40850830078125,0,0.24706,0.0,0.0
2016-12-27 00:00:00-05:00,32.40850830078125,32.40850830078125,32.40850830078125,32.40850830078125,0,0.0,0.0,0.0
2016-12-28 00:00:00-05:00,32.40850830078125,32.40850830078125,32.40850830078125,32.40850830078125,0,0.0,0.0,0.0
2016-12-29 00:00:00-05:00,32.413082122802734,32.413082122802734,32.413082122802734,32.413082122802734,3300,0.0,0.0,0.0
2016-12-30 00:00:00-05:00,32.413082122802734,32.413082122802734,32.413082122802734,32.413082122802734,0,0.0,0.0,0.0
2017-01-03 00:00:00-05:00,32.413082122802734,32.413082122802734,32.413082122802734,32.413082122802734,3,0.0,0.0,0.0
2017-01-04 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,102,0.0,0.0,0.0
2017-01-05 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-06 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-09 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-10 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-11 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-12 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-13 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,26,0.0,0.0,0.0
2017-01-17 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-18 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-19 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-20 00:00:00-05:00,32.534263610839844,32.534263610839844,32.534263610839844,32.534263610839844,0,0.0,0.0,0.0
2017-01-23 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.225,0.0,0.0
2017-01-24 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-01-25 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-01-26 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-01-27 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-01-30 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,3,0.0,0.0,0.0
2017-01-31 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-01 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,2,0.0,0.0,0.0
2017-02-02 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-03 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-06 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-07 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-08 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-09 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-10 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-13 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,33,0.0,0.0,0.0
2017-02-14 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-15 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-16 00:00:00-05:00,32.534278869628906,32.534278869628906,32.534278869628906,32.534278869628906,0,0.0,0.0,0.0
2017-02-17 00:00:00-05:00,32.53427505493164,32.53427505493164,32.53427505493164,32.53427505493164,0,0.225,0.0,0.0
2017-02-21 00:00:00-05:00,32.53427505493164,32.53427505493164,32.53427505493164,32.53427505493164,0,0.0,0.0,0.0
2017-02-22 00:00:00-05:00,32.53427505493164,32.53427505493164,32.53427505493164,32.53427505493164,0,0.0,0.0,0.0
2017-02-23 00:00:00-05:00,32.53427505493164,32.53427505493164,32.53427505493164,32.53427505493164,0,0.0,0.0,0.0
2017-02-24 00:00:00-05:00,32.53427505493164,32.53427505493164,32.53427505493164,32.53427505493164,0,0.0,0.0,0.0
2017-02-27 00:00:00-05:00,32.53427505493164,32.53427505493164,32.53427505493164,32.53427505493164,3,0.0,0.0,0.0
2017-02-28 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,1,0.0,0.0,0.0
2017-03-01 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
2017-03-02 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
2017-03-03 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
2017-03-06 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
2017-03-07 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
2017-03-08 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
2017-03-09 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,1,0.0,0.0,0.0
2017-03-10 00:00:00-05:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,1,0.0,0.0,0.0
2017-03-13 00:00:00-04:00,33.00410461425781,33.00410461425781,33.00410461425781,33.00410461425781,0,0.0,0.0,0.0
