Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,Capital Gains
2016-02-24 00:00:00-05:00,19.550870895385742,19.558647871859083,19.340898463831934,19.340898463831934,15236,0.0,0.0,0.0
2016-02-25 00:00:00-05:00,19.632530212402344,19.632530212402344,19.519766268127352,19.558649670763756,4605,0.0,0.0,0.0
2016-02-26 00:00:00-05:00,19.6519775390625,19.69086095282921,19.638368195913436,19.683083973414433,11914,0.0,0.0,0.0
2016-02-29 00:00:00-05:00,19.605308532714844,19.66752434540701,19.566425133088853,19.66752434540701,8461,0.0,0.0,0.0
2016-03-01 00:00:00-05:00,19.760845184326172,19.760845184326172,19.65974745487212,19.65974745487212,14058,0.0,0.0,0.0
2016-03-02 00:00:00-05:00,19.776403427124023,19.776403427124023,19.737518535586975,19.760849470509203,18975,0.0,0.0,0.0
2016-03-03 00:00:00-05:00,19.78409767150879,19.791953263448853,19.768622333383657,19.791953263448853,8300,0.0,0.0,0.0
2016-03-04 00:00:00-05:00,19.815284729003906,19.82306170648463,19.799730774042462,19.82306170648463,23140,0.0,0.0,0.0
2016-03-07 00:00:00-05:00,19.80750274658203,19.83083367312896,19.802603385504753,19.83083367312896,23062,0.0,0.0,0.0
2016-03-08 00:00:00-05:00,19.804630279541016,19.804630279541016,19.799653785236902,19.79973091719035,4852,0.0,0.0,0.0
2016-03-09 00:00:00-05:00,19.815284729003906,19.838615661446074,19.791955279868528,19.838615661446074,14738,0.0,0.0,0.0
2016-03-10 00:00:00-05:00,19.830835342407227,19.85416627091806,19.79490669148286,19.85416627091806,10910,0.0,0.0,0.0
2016-03-11 00:00:00-05:00,19.830835342407227,19.85416627091806,19.815281390066673,19.85416627091806,17709,0.0,0.0,0.0
2016-03-14 00:00:00-04:00,19.830835342407227,19.970817946859146,19.815281390066673,19.877495716122354,6110,0.0,0.0,0.0
2016-03-15 00:00:00-04:00,19.8210391998291,19.87749830387373,19.815283969718674,19.87749830387373,8023,0.0,0.0,0.0
2016-03-16 00:00:00-04:00,19.841415405273438,19.869722833045078,19.799731516401152,19.869722833045078,15657,0.0,0.0,0.0
2016-03-17 00:00:00-04:00,19.838611602783203,19.94748629862572,19.81528067511417,19.94748629862572,12533,0.0,0.0,0.0
2016-03-18 00:00:00-04:00,19.854169845581055,19.932715390744164,19.78417853075344,19.78417853075344,15085,0.0,0.0,0.0
2016-03-21 00:00:00-04:00,19.87749671936035,20.717390905155675,19.852378405205425,20.717390905155675,20547,0.0,0.0,0.0
2016-03-22 00:00:00-04:00,19.900829315185547,19.924160246827228,19.861945912422815,19.869721406329973,19603,0.0,0.0,0.0
