Date,Close,Dividends,High,Low,Open,Volume,Stock Splits
2001-02-28 00:00:00+09:00,1035.21044921875,0.0,1068.33718359375,1035.21044921875,1047.632974609375,3500,0.0
2001-03-01 00:00:00+09:00,1028.3092041015625,0.0,1069.7176284277998,1028.3092041015625,1069.7176284277998,13000,0.0
2001-03-02 00:00:00+09:00,1071.097900390625,0.0,1071.097900390625,1029.6894764064514,1029.6894764064514,1500,0.0
2001-03-05 00:00:00+09:00,1050.3935546875,0.0,1071.097764044021,1050.3935546875,1069.7174834202528,4000,0.0
2001-03-06 00:00:00+09:00,1047.633056640625,0.0,1049.0133373476613,1047.633056640625,1049.0133373476613,3000,0.0
2001-03-07 00:00:00+09:00,1049.01318359375,0.0,1049.01318359375,1047.6329030890213,1049.01318359375,3500,0.0
2001-03-08 00:00:00+09:00,1062.8157958984375,0.0,1062.8157958984375,1061.435515644024,1062.8157958984375,5000,0.0
2001-03-09 00:00:00+09:00,1062.8157958984375,0.0,1062.8157958984375,1050.3932736087156,1062.8157958984375,13500,0.0
2001-03-12 00:00:00+09:00,1043.4923095703125,0.0,1060.055679563492,1035.2106245737227,1060.055679563492,3000,0.0
2001-03-13 00:00:00+09:00,1050.3935546875,0.0,1073.858325291557,1049.0132740637318,1073.858325291557,12500,0.0
2001-03-14 00:00:00+09:00,1050.3935546875,0.0,1050.3935546875,1050.3935546875,1050.3935546875,0,0.0
2001-03-15 00:00:00+09:00,1046.2525634765625,0.0,1049.0131243300627,1024.1680766485613,1024.1680766485613,4000,0.0
2001-03-16 00:00:00+09:00,1028.3092041015625,0.0,1043.4922930211828,1021.4078000471897,1022.7880808580642,17000,0.0
2001-03-19 00:00:00+09:00,1043.4923095703125,0.0,1047.6331520686074,1043.4923095703125,1047.6331520686074,1500,0.0
2001-03-20 00:00:00+09:00,1043.4923095703125,0.0,1043.4923095703125,1043.4923095703125,1043.4923095703125,0,0.0
2001-03-21 00:00:00+09:00,1087.6610107421875,0.0,1087.6610107421875,1043.4920356866671,1043.4920356866671,7500,0.0
2001-03-22 00:00:00+09:00,1111.1259765625,0.0,1111.1259765625,1076.6189586568323,1087.661204386646,12000,0.0
2001-03-23 00:00:00+09:00,1104.224853515625,0.0,1113.8868209838868,1104.224853515625,1111.1262588500977,6500,0.0
2001-03-26 00:00:00+09:00,1145.6328125,0.0,1145.6328125,1138.7314100150602,1144.252532003012,10000,0.0
2001-03-27 00:00:00+09:00,1150.857666015625,15.5,1182.9033395245347,1145.2845054053798,1145.2845054053798,9000,0.0
2001-03-28 00:00:00+09:00,1170.36376953125,0.0,1170.36376953125,1152.2509969075522,1170.36376953125,4500,0.0
2001-03-29 00:00:00+09:00,1149.46435546875,0.0,1156.4308061079546,1149.46435546875,1156.4308061079546,3000,0.0
2001-03-30 00:00:00+09:00,1121.5987548828125,0.0,1153.64443359375,1121.5987548828125,1153.64443359375,3000,0.0
2001-04-02 00:00:00+09:00,1127.172119140625,0.0,1135.5318629166989,1079.8002377428732,1079.8002377428732,4500,0.0
2001-04-03 00:00:00+09:00,1135.531494140625,0.0,1135.531494140625,1127.171753079467,1127.171753079467,2500,0.0
2001-04-04 00:00:00+09:00,1132.7449951171875,0.0,1135.5315756709813,1125.778543732703,1135.5315756709813,3000,0.0
2001-04-05 00:00:00+09:00,1109.05908203125,0.0,1124.3852753759031,1109.05908203125,1121.5986947677843,5500,0.0
2001-04-06 00:00:00+09:00,1127.172119140625,0.0,1132.7452816580076,1118.8123753645511,1132.7452816580076,4500,0.0
2001-04-09 00:00:00+09:00,1103.48583984375,0.0,1103.48583984375,1085.3730672200522,1085.3730672200522,3000,0.0
2001-04-10 00:00:00+09:00,1086.766357421875,0.0,1114.6321614583335,1086.766357421875,1114.6321614583335,6500,0.0
2001-04-11 00:00:00+09:00,1049.1474609375,0.0,1089.5528744397411,1049.1474609375,1089.5528744397411,25500,0.0
2001-04-12 00:00:00+09:00,1088.1597900390625,0.0,1088.1597900390625,1088.1597900390625,1088.1597900390625,2000,0.0
2001-04-13 00:00:00+09:00,1114.632568359375,0.0,1114.632568359375,1104.8795333862304,1110.4526962280272,7000,0.0
2001-04-16 00:00:00+09:00,1114.632568359375,0.0,1116.0258590698243,1107.666114807129,1107.666114807129,5500,0.0
2001-04-17 00:00:00+09:00,1109.05908203125,0.0,1109.05908203125,1107.6657917271907,1107.6657917271907,2500,0.0
2001-04-18 00:00:00+09:00,1142.497802734375,0.0,1142.497802734375,1109.0588426543445,1110.4521326576792,6500,0.0
2001-04-19 00:00:00+09:00,1134.137939453125,0.0,1134.137939453125,1128.5647800454929,1129.958069897401,5000,0.0
2001-04-20 00:00:00+09:00,1118.8123779296875,0.0,1120.2056685622276,1114.632506032067,1118.8123779296875,5500,0.0
2001-04-23 00:00:00+09:00,1132.7449951171875,0.0,1132.7449951171875,1114.6322215175276,1114.6322215175276,1500,0.0
2001-04-24 00:00:00+09:00,1114.632568359375,0.0,1127.172184753418,1114.632568359375,1127.172184753418,5000,0.0
2001-04-25 00:00:00+09:00,1128.5653076171875,0.0,1128.5653076171875,1116.0256930881076,1116.0256930881076,6000,0.0
2001-04-26 00:00:00+09:00,1128.5653076171875,0.0,1128.5653076171875,1116.0256930881076,1116.0256930881076,6000,0.0
2001-04-27 00:00:00+09:00,1134.137939453125,0.0,1139.711098860757,1134.137939453125,1139.711098860757,2000,0.0
2001-04-30 00:00:00+09:00,1134.137939453125,0.0,1134.137939453125,1134.137939453125,1134.137939453125,0,0.0
2001-05-01 00:00:00+09:00,1132.7449951171875,0.0,1143.8913173323626,1128.5651242864967,1143.8913173323626,7500,0.0
2001-05-02 00:00:00+09:00,1128.5653076171875,0.0,1142.4982126494983,1128.5653076171875,1135.531760133343,9000,0.0
2001-05-03 00:00:00+09:00,1128.5653076171875,0.0,1128.5653076171875,1128.5653076171875,1128.5653076171875,0,0.0
2001-05-04 00:00:00+09:00,1128.5653076171875,0.0,1128.5653076171875,1128.5653076171875,1128.5653076171875,0,0.0
2001-05-07 00:00:00+09:00,1135.531494140625,0.0,1139.711364671204,1135.531494140625,1135.531494140625,40,0.0
2001-05-08 00:00:00+09:00,1135.531494140625,0.0,1142.4979450249234,1135.531494140625,1135.531494140625,50,0.0
2001-05-09 00:00:00+09:00,1135.531494140625,0.0,1135.531494140625,1128.5650432563268,1128.5650432563268,30,0.0
2001-05-10 00:00:00+09:00,1131.3516845703125,0.0,1135.5315553261141,1131.3516845703125,1131.3516845703125,25,0.0
2001-05-11 00:00:00+09:00,1128.5653076171875,0.0,1134.1384696301118,1128.5653076171875,1132.7451791268807,40,0.0
2001-05-14 00:00:00+09:00,1132.7449951171875,0.0,1132.7449951171875,1128.5651242864967,1128.5651242864967,30,0.0
2001-05-15 00:00:00+09:00,1125.7786865234375,0.0,1128.5652674306737,1125.7786865234375,1128.5652674306737,3500,0.0
2001-05-16 00:00:00+09:00,1127.172119140625,0.0,1129.9587003993163,1127.172119140625,1127.172119140625,6000,0.0
2001-05-17 00:00:00+09:00,1102.092529296875,0.0,1135.531493523329,1102.092529296875,1125.778462290613,9500,0.0
2001-05-18 00:00:00+09:00,1142.497802734375,0.0,1142.497802734375,1110.4521326576792,1142.497802734375,5000,0.0
2001-05-21 00:00:00+09:00,1141.104736328125,0.0,1141.104736328125,1132.7449946700435,1139.7114460517782,7000,0.0
2001-05-22 00:00:00+09:00,1114.632568359375,0.0,1142.4983825683594,1114.632568359375,1142.4983825683594,3000,0.0
2001-05-23 00:00:00+09:00,1114.632568359375,0.0,1114.632568359375,1109.0594055175782,1113.2392776489257,3500,0.0
2001-05-24 00:00:00+09:00,1114.632568359375,0.0,1139.7118011474608,1114.632568359375,1139.7118011474608,1000,0.0
2001-05-25 00:00:00+09:00,1121.5987548828125,0.0,1128.5652067764945,1121.5987548828125,1128.5652067764945,3500,0.0
2001-05-28 00:00:00+09:00,1114.632568359375,0.0,1124.3856033325194,1100.6996612548828,1124.3856033325194,11500,0.0
2001-05-29 00:00:00+09:00,1079.7996826171875,0.0,1100.699031313004,1072.8332330519152,1079.7996826171875,13500,0.0
2001-05-30 00:00:00+09:00,1054.72119140625,0.0,1072.8339727646137,1054.72119140625,1072.8339727646137,13000,0.0
2001-05-31 00:00:00+09:00,1063.0806884765625,0.0,1121.5988915119697,1054.72094518579,1056.1142357342521,15000,0.0
2001-06-01 00:00:00+09:00,1072.833251953125,0.0,1072.833251953125,1058.9003525771104,1058.9003525771104,4000,0.0
2001-06-04 00:00:00+09:00,1072.833251953125,0.0,1100.6990507051544,1072.833251953125,1100.6990507051544,3000,0.0
2001-06-05 00:00:00+09:00,1074.22705078125,0.0,1079.8002131718142,1072.833760183609,1074.22705078125,4000,0.0
2001-06-06 00:00:00+09:00,1074.22705078125,0.0,1074.22705078125,1074.22705078125,1074.22705078125,1000,0.0
2001-06-07 00:00:00+09:00,1088.1597900390625,0.0,1088.1597900390625,1086.7664996548897,1086.7664996548897,1000,0.0
2001-06-08 00:00:00+09:00,1114.632568359375,0.0,1127.172184753418,1114.632568359375,1127.172184753418,33000,0.0
2001-06-11 00:00:00+09:00,1111.845703125,0.0,1111.845703125,1111.845703125,1111.845703125,500,0.0
2001-06-12 00:00:00+09:00,1065.8670654296875,0.0,1086.766419653799,1065.8670654296875,1082.5865488089767,4000,0.0
2001-06-13 00:00:00+09:00,1065.8670654296875,0.0,1075.6200974009396,1065.8670654296875,1072.8335168377246,5500,0.0
2001-06-14 00:00:00+09:00,1061.6873779296875,0.0,1065.8672494963398,1061.6873779296875,1065.8672494963398,2000,0.0
2001-06-15 00:00:00+09:00,1051.933837890625,0.0,1071.4398958117758,1051.933837890625,1064.473446554222,16000,0.0
2001-06-18 00:00:00+09:00,1100.6993408203125,0.0,1100.6993408203125,1100.6993408203125,1100.6993408203125,1500,0.0
2001-06-19 00:00:00+09:00,1053.32763671875,0.0,1086.766609312996,1053.32763671875,1086.766609312996,2500,0.0
2001-06-20 00:00:00+09:00,1075.6204833984375,0.0,1096.5198451225006,1053.3278308927704,1053.3278308927704,2500,0.0
2001-06-21 00:00:00+09:00,1086.766357421875,0.0,1086.766357421875,1075.6200358072917,1075.6200358072917,1500,0.0
2001-06-22 00:00:00+09:00,1097.91259765625,0.0,1097.91259765625,1086.7662768678617,1086.7662768678617,1500,0.0
2001-06-25 00:00:00+09:00,1083.979736328125,0.0,1107.6656688699993,1083.979736328125,1099.305927972867,6500,0.0
2001-06-26 00:00:00+09:00,1113.2393798828125,0.0,1114.632670721214,1072.8339455691685,1114.632670721214,10000,0.0
2001-06-27 00:00:00+09:00,1111.845703125,0.0,1113.2389934797932,1111.845703125,1113.2389934797932,1500,0.0
2001-06-28 00:00:00+09:00,1117.4189453125,0.0,1117.4189453125,1107.665912123987,1110.4524930349908,8000,0.0
2001-06-29 00:00:00+09:00,1072.833251953125,0.0,1118.8118198939733,1072.833251953125,1118.8118198939733,6500,0.0
2001-07-02 00:00:00+09:00,1075.6204833984375,0.0,1088.1601004328752,1072.8339018352292,1074.2271926168335,7000,0.0
2001-07-03 00:00:00+09:00,1072.833251953125,0.0,1075.619831828328,1072.833251953125,1075.619831828328,2000,0.0
2001-07-04 00:00:00+09:00,1072.833251953125,0.0,1072.833251953125,1072.833251953125,1072.833251953125,1000,0.0
2001-07-05 00:00:00+09:00,1072.833251953125,0.0,1074.2265418907266,1072.833251953125,1074.2265418907266,1000,0.0
2001-07-06 00:00:00+09:00,1072.833251953125,0.0,1072.833251953125,1070.0466720779223,1072.833251953125,2500,0.0
2001-07-09 00:00:00+09:00,1056.1138916015625,0.0,1072.8333727350964,1044.967570845873,1060.293761884946,8500,0.0
2001-07-10 00:00:00+09:00,1031.0350341796875,0.0,1051.934392980627,1031.0350341796875,1044.9679400469806,11000,0.0
2001-07-11 00:00:00+09:00,1058.9005126953125,0.0,1072.8334141781456,1058.9005126953125,1072.8334141781456,3500,0.0
2001-07-12 00:00:00+09:00,1058.9005126953125,0.0,1083.9797353644121,1058.9005126953125,1083.9797353644121,2000,0.0
2001-07-13 00:00:00+09:00,1044.9676513671875,0.0,1044.9676513671875,1044.9676513671875,1044.9676513671875,500,0.0
2001-07-16 00:00:00+09:00,1071.43994140625,0.0,1071.43994140625,1044.967433101024,1044.967433101024,2000,0.0
2001-07-17 00:00:00+09:00,1072.833251953125,0.0,1085.3728613915382,1072.833251953125,1085.3728613915382,1500,0.0
2001-07-18 00:00:00+09:00,1074.22705078125,0.0,1074.22705078125,1044.967948230788,1044.967948230788,4500,0.0
2001-07-19 00:00:00+09:00,1077.0135498046875,0.0,1078.406840296026,1075.620259313349,1078.406840296026,5000,0.0
2001-07-20 00:00:00+09:00,1077.0135498046875,0.0,1077.0135498046875,1077.0135498046875,1077.0135498046875,0,0.0
2001-07-23 00:00:00+09:00,1046.3612060546875,0.0,1085.3733415667132,1046.3612060546875,1085.3733415667132,1500,0.0
2001-07-24 00:00:00+09:00,1074.22705078125,0.0,1074.22705078125,1074.22705078125,1074.22705078125,2000,0.0
2001-07-25 00:00:00+09:00,1079.7996826171875,0.0,1079.7996826171875,1051.9338843560988,1078.406392704133,9500,0.0
2001-07-26 00:00:00+09:00,1107.6661376953125,0.0,1114.6325913915093,1079.8003229105248,1114.6325913915093,8500,0.0
2001-07-27 00:00:00+09:00,1100.6993408203125,0.0,1100.6993408203125,1100.6993408203125,1100.6993408203125,1000,0.0
2001-07-30 00:00:00+09:00,1077.0135498046875,0.0,1077.0135498046875,1046.3611589952397,1046.3611589952397,3000,0.0
2001-07-31 00:00:00+09:00,1077.0135498046875,0.0,1077.0135498046875,1067.2605163653177,1077.0135498046875,2500,0.0
2001-08-01 00:00:00+09:00,1088.1597900390625,0.0,1088.1597900390625,1074.2268861973332,1074.2268861973332,4500,0.0
2001-08-02 00:00:00+09:00,1107.6661376953125,0.0,1107.6661376953125,1099.3063932598761,1100.6996839991155,5500,0.0
2001-08-03 00:00:00+09:00,1104.87890625,0.0,1104.87890625,1099.3057465715638,1099.3057465715638,2000,0.0
2001-08-06 00:00:00+09:00,1049.1474609375,0.0,1049.1474609375,1049.1474609375,1049.1474609375,1000,0.0
2001-08-07 00:00:00+09:00,1070.046875,0.0,1093.7328084309897,1065.8670043945312,1093.7328084309897,49500,0.0
2001-08-08 00:00:00+09:00,1065.8670654296875,0.0,1065.8670654296875,1054.720743176828,1065.8670654296875,2500,0.0
2001-08-09 00:00:00+09:00,1065.8670654296875,0.0,1065.8670654296875,1065.8670654296875,1065.8670654296875,15000,0.0
2001-08-10 00:00:00+09:00,1095.12646484375,0.0,1097.9130461792304,1095.12646484375,1097.9130461792304,2000,0.0
2001-08-13 00:00:00+09:00,1072.833251953125,0.0,1072.833251953125,1072.833251953125,1072.833251953125,1000,0.0
2001-08-14 00:00:00+09:00,1086.766357421875,0.0,1093.7328084309897,1086.766357421875,1093.7328084309897,2000,0.0
2001-08-15 00:00:00+09:00,1086.766357421875,0.0,1086.766357421875,1086.766357421875,1086.766357421875,500,0.0
2001-08-16 00:00:00+09:00,1085.3729248046875,0.0,1086.7662148236923,1085.3729248046875,1086.7662148236923,1000,0.0
2001-08-17 00:00:00+09:00,1058.9005126953125,0.0,1072.8334141781456,1046.360901360763,1072.8334141781456,4000,0.0
2001-08-20 00:00:00+09:00,1082.58642578125,0.0,1083.9797159045206,1058.90049368565,1083.9797159045206,3500,0.0
2001-08-21 00:00:00+09:00,1086.766357421875,0.0,1086.766357421875,1085.3730672200522,1085.3730672200522,1500,0.0
2001-08-22 00:00:00+09:00,1072.833251953125,0.0,1085.3728613915382,1072.833251953125,1085.3728613915382,1000,0.0
2001-08-23 00:00:00+09:00,1070.046875,0.0,1070.046875,1049.1475219726562,1058.9005533854167,4000,0.0
2001-08-24 00:00:00+09:00,1071.43994140625,0.0,1072.8332313170513,1071.43994140625,1071.43994140625,2500,0.0
2001-08-27 00:00:00+09:00,1058.9005126953125,0.0,1099.3059269955284,1058.9005126953125,1099.3059269955284,6000,0.0
2001-08-28 00:00:00+09:00,1058.9005126953125,0.0,1058.9005126953125,1053.3273521021792,1058.9005126953125,2500,0.0
2001-08-29 00:00:00+09:00,1058.9005126953125,0.0,1058.9005126953125,1058.9005126953125,1058.9005126953125,500,0.0
2001-08-30 00:00:00+09:00,1058.9005126953125,0.0,1058.9005126953125,1051.934061953896,1058.9005126953125,7000,0.0
2001-08-31 00:00:00+09:00,1049.1474609375,0.0,1058.9004917828686,1049.1474609375,1057.5072016621016,4000,0.0
2001-09-03 00:00:00+09:00,1038.0013427734375,0.0,1047.7543755243287,1038.0013427734375,1047.7543755243287,3000,0.0
2001-09-04 00:00:00+09:00,1018.4950561523438,0.0,1038.0011174192832,1018.4950561523436,1038.0011174192832,8000,0.0
2001-09-05 00:00:00+09:00,1017.1021118164062,0.0,1017.1021118164062,1011.528949559878,1017.1021118164062,6000,0.0
2001-09-06 00:00:00+09:00,1018.4950561523438,0.0,1018.4950561523436,1017.101766061848,1017.101766061848,5000,0.0
2001-09-07 00:00:00+09:00,1018.4950561523438,0.0,1018.4950561523436,1015.7084759713523,1017.101766061848,4500,0.0
2001-09-10 00:00:00+09:00,1018.4950561523438,0.0,1018.4950561523436,1017.101766061848,1017.101766061848,3000,0.0
2001-09-11 00:00:00+09:00,1005.9551391601562,0.0,1018.4947461579976,1005.9551391601564,1017.1014564915707,4000,0.0
2001-09-12 00:00:00+09:00,975.302978515625,0.0,975.3029785156249,975.3029785156249,975.3029785156249,8000,0.0
2001-09-13 00:00:00+09:00,975.302978515625,0.0,975.3029785156249,947.4371791294642,975.3029785156249,8000,0.0
2001-09-14 00:00:00+09:00,1008.7420654296875,0.0,1008.7420654296875,1003.1689048472031,1003.1689048472031,11000,0.0
2001-09-17 00:00:00+09:00,989.2362060546875,0.0,1007.3489816585057,975.3033017440581,1007.3489816585057,3000,0.0
2001-09-18 00:00:00+09:00,968.336669921875,0.0,975.3031207846223,961.3702190591276,961.3702190591276,5500,0.0
2001-09-19 00:00:00+09:00,971.1234741210938,0.0,982.2697980708336,968.3368931336587,982.2697980708336,3000,0.0
2001-09-20 00:00:00+09:00,980.8763427734375,0.0,1017.1018895235928,975.3031817349521,1017.1018895235928,6500,0.0
2001-09-21 00:00:00+09:00,1010.1358032226562,0.0,1031.0351646686422,1010.1358032226562,1031.0351646686422,7500,0.0
2001-09-24 00:00:00+09:00,1010.1358032226562,0.0,1010.1358032226562,1010.1358032226562,1010.1358032226562,0,0.0
2001-09-25 00:00:00+09:00,1039.3585205078125,15.5,1042.1752102652863,1037.9501756290756,1042.1752102652863,5500,0.0
2001-09-26 00:00:00+09:00,1008.3748779296875,0.0,1009.7832227312653,1008.3748779296874,1009.7832227312653,1500,0.0
2001-09-27 00:00:00+09:00,1008.3748779296875,0.0,1008.3748779296874,988.6580507075986,1008.3748779296874,3500,0.0
2001-09-28 00:00:00+09:00,1008.3748779296875,0.0,1008.3748779296874,1008.3748779296874,1008.3748779296874,0,0.0
2001-10-01 00:00:00+09:00,1070.34228515625,0.0,1077.3840107164885,1070.34228515625,1077.3840107164885,5000,0.0
2001-10-02 00:00:00+09:00,1088.650146484375,0.0,1091.4668350910617,1073.1583591475987,1077.3833920576287,4000,0.0
2001-10-03 00:00:00+09:00,1083.017578125,0.0,1098.5093770318597,1083.017578125,1098.5093770318597,4500,0.0
2001-10-04 00:00:00+09:00,1101.325439453125,0.0,1114.000540418698,1099.9170949013946,1114.000540418698,7000,0.0
2001-10-05 00:00:00+09:00,1126.6761474609375,0.0,1126.6761474609375,1112.5926956176756,1114.0010408020019,16000,0.0
2001-10-08 00:00:00+09:00,1126.6761474609375,0.0,1126.6761474609375,1126.6761474609375,1126.6761474609375,0,0.0
2001-10-09 00:00:00+09:00,1104.142578125,0.0,1118.2260293765944,1049.217118243782,1049.217118243782,2000,0.0
2001-10-10 00:00:00+09:00,1109.77587890625,0.0,1119.634294074199,1109.77587890625,1118.2259490502063,5500,0.0
2001-10-11 00:00:00+09:00,1112.5924072265625,0.0,1112.5924072265625,1111.1840624072884,1111.1840624072884,2500,0.0
2001-10-12 00:00:00+09:00,1098.50927734375,0.0,1112.5927296173877,1097.1009321163863,1112.5927296173877,4500,0.0
2001-10-15 00:00:00+09:00,1097.1009521484375,0.0,1111.1844046792262,1097.1009521484375,1097.1009521484375,5000,0.0
2001-10-16 00:00:00+09:00,1070.34228515625,0.0,1071.7506302682978,1070.34228515625,1071.7506302682978,3000,0.0
2001-10-17 00:00:00+09:00,1042.17529296875,0.0,1043.5836379592483,1036.5419130067567,1042.17529296875,5500,0.0
2001-10-18 00:00:00+09:00,1030.9085693359375,0.0,1042.1753296565487,1028.0918792557845,1042.1753296565487,2500,0.0
2001-10-19 00:00:00+09:00,1059.07568359375,0.0,1059.07568359375,1059.07568359375,1059.07568359375,500,0.0
2001-10-22 00:00:00+09:00,1077.384033203125,0.0,1077.384033203125,1059.075546364379,1059.075546364379,5000,0.0
2001-10-23 00:00:00+09:00,1070.34228515625,0.0,1084.4257362767269,1070.34228515625,1084.4257362767269,3500,0.0
2001-10-24 00:00:00+09:00,1095.692138671875,0.0,1095.692138671875,1063.3002116931434,1066.1169009956418,6500,0.0
2001-10-25 00:00:00+09:00,1108.3677978515625,0.0,1108.3677978515625,1095.6926896169196,1095.6926896169196,5000,0.0
2001-10-26 00:00:00+09:00,1104.142578125,0.0,1112.5926488759567,1104.142578125,1112.5926488759567,9500,0.0
2001-10-29 00:00:00+09:00,1092.8758544921875,0.0,1102.7342707053901,1092.8758544921875,1102.7342707053901,2500,0.0
2001-10-30 00:00:00+09:00,1084.4256591796875,0.0,1084.4256591796875,1078.7922791320009,1078.7922791320009,2500,0.0
2001-10-31 00:00:00+09:00,1098.50927734375,0.0,1102.7343130258414,1094.2842416616586,1102.7343130258414,6500,0.0
2001-11-01 00:00:00+09:00,1043.583984375,0.0,1070.342548076923,1043.583984375,1056.2590934969635,9500,0.0
2001-11-02 00:00:00+09:00,1059.07568359375,0.0,1071.7507915091007,1050.6256116501827,1050.6256116501827,5500,0.0
2001-11-05 00:00:00+09:00,1056.259033203125,0.0,1068.9341416015625,1043.5839248046875,1068.9341416015625,5000,0.0
2001-11-06 00:00:00+09:00,1052.03369140625,0.0,1052.03369140625,1049.2170014694193,1049.2170014694193,1000,0.0
2001-11-07 00:00:00+09:00,1042.17529296875,0.0,1066.1171578072212,1042.17529296875,1066.1171578072212,4000,0.0
2001-11-08 00:00:00+09:00,1042.17529296875,0.0,1042.17529296875,1042.17529296875,1042.17529296875,0,0.0
