Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-12-10 00:00:00-05:00,43.88063828424274,43.925315856933594,43.88063828424274,43.925315856933594,11400,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,43.96035959625246,43.97788106516504,43.9077951895147,43.95597839355469,2200,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,43.99539952027381,43.99539952027381,43.977878052561486,43.986637115478516,101000,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,43.95948840525307,43.96036397750419,43.93408344245534,43.93846130371094,32500,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,43.96911291369073,43.96911291369073,43.942832384695556,43.96035385131836,6500,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,43.94284387112907,43.96036534233189,43.94284387112907,43.951602935791016,3800,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,43.97787720353755,43.98663626628548,43.96473693847656,43.96473693847656,2500,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,43.98663626628548,43.98663626628548,43.96473693847656,43.96473693847656,300,0.0,0.0,0.0
2020-12-22 00:00:00-05:00,43.99539433623031,43.99539433623031,43.97349166870117,43.97349166870117,300,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,43.96912384033203,43.96912384033203,43.96912384033203,43.96912384033203,100,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,43.986637115478516,43.986637115478516,43.986637115478516,43.986637115478516,0,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,43.96736064614465,44.02167618872406,43.96736064614465,43.99539566040039,2500,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,44.01291524049196,44.01291524049196,43.99101257324219,43.99101257324219,300,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,44.021679487507605,44.021679487507605,44.00415802001953,44.00415802001953,300,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,44.00853729248047,44.00853729248047,44.00853729248047,44.00853729248047,100,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,44.03043850523059,44.039200909904764,44.01292037963867,44.01292037963867,900,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,44.056740377216606,44.056740377216606,44.03921890258789,44.03921890258789,100,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,44.01292037963867,44.01292037963867,44.01292037963867,44.01292037963867,100,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,44.03044731781213,44.03044731781213,43.96912384033203,43.96912384033203,1100,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,43.969112669956175,43.969112669956175,43.91217041015625,43.91217041015625,1300,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,43.942846889845086,43.942846889845086,43.92094421386719,43.92094421386719,500,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,43.90778920805533,43.925310674581,43.90778920805533,43.91217041015625,15800,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,43.899035324983494,43.94283732552647,43.899035324983494,43.925315856933594,7700,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,43.93407119259715,43.93407119259715,43.90778732299805,43.90778732299805,1500,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,43.95158682456675,43.96034922789562,43.90778483355554,43.9296875,4700,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,43.96912440699384,43.96912440699384,43.94284387112907,43.951602935791016,500,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,43.96473693847656,43.96473693847656,43.96473693847656,43.96473693847656,100,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,43.986637115478516,43.99539952027381,43.96736450355844,43.986637115478516,700,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,43.98663626628548,43.98663626628548,43.96473693847656,43.96473693847656,700,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,44.02167555011115,44.030434612132645,44.0094108581543,44.0094108581543,1400,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,44.074240314537214,44.074240314537214,44.052337646484375,44.052337646484375,300,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,44.10051727294922,44.10051727294922,44.10051727294922,44.10051727294922,0,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,44.11804962158203,44.11804962158203,44.11804962158203,44.11804962158203,400,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,44.1250562199134,44.14432883264098,44.09614562988281,44.09614562988281,5500,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,44.092645857319475,44.161019991187466,44.090893703263,44.130340576171875,3700,0.029,0.0,0.0
2021-02-02 00:00:00-05:00,44.15223409061242,44.15223409061242,44.125938415527344,44.125938415527344,300,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,44.10052326963531,44.125942870624534,44.09964719288456,44.121559143066406,800,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,44.14348602294922,44.14348602294922,44.14348602294922,44.14348602294922,100,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,44.16101759397866,44.16978170759075,44.14348602294922,44.14348602294922,4900,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,44.11718477403938,44.17854359300094,44.11718477403938,44.152244567871094,2100,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,44.17853742828622,44.18730153956999,44.17853742828622,44.18467330932617,1400,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,44.23113700533994,44.24866857497064,44.23113700533994,44.24604034423828,7900,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,44.274956719326255,44.274956719326255,44.248661041259766,44.248661041259766,1200,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,44.23814382490943,44.23814382490943,44.23551559448242,44.23551559448242,600,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,44.248672105320615,44.248672105320615,44.14348602294922,44.14348602294922,700,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,44.14346791506585,44.14346791506585,44.11717224121094,44.11717224121094,2600,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,44.05582997971011,44.05582997971011,43.90681663553919,43.91558074951172,19000,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,43.862994578686475,43.862994578686475,43.8016357421875,43.8016357421875,900,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,43.81916163271962,43.81916163271962,43.595638275146484,43.595638275146484,11500,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,43.47642674318521,43.54742910938083,43.47642674318521,43.52113342285156,17800,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,43.41594314575195,43.459773747523315,43.402795302742724,43.41594314575195,21600,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,43.29321333902755,43.31074490605612,43.227470798621525,43.283573150634766,6100,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,43.29233072913618,43.318626403808594,43.26691113111232,43.318626403808594,900,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,43.341458659143434,43.341458659143434,43.28005633393101,43.32040786743164,11700,0.035,0.0,0.0
