Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-08-16 00:00:00-04:00,4.860142750061988,4.886312635393256,4.860142750061988,4.878835678100586,335200,0.0,0.0
2004-08-17 00:00:00-04:00,4.867621527647486,4.9162226560096824,4.860144211568346,4.8975300788879395,149900,0.0,0.0
2004-08-18 00:00:00-04:00,4.897531097149608,5.140538215637207,4.897531097149608,5.140538215637207,285600,0.0,0.0
2004-08-19 00:00:00-04:00,5.140538699633021,5.29008150100708,5.121845760326723,5.29008150100708,279700,0.0,0.0
2004-08-20 00:00:00-04:00,5.2526940922601035,5.308772533498475,5.200353952309731,5.234001159667969,219400,0.0,0.0
2004-08-23 00:00:00-04:00,5.271387100219727,5.308772609400481,5.2078313424206,5.271387100219727,98400,0.0,0.0
2004-08-24 00:00:00-04:00,5.233999686210382,5.263908227322835,5.196613831550849,5.215306758880615,78700,0.0,0.0
2004-08-25 00:00:00-04:00,5.2340033825995125,5.267650604248047,5.196617501537099,5.267650604248047,88200,0.0,0.0
2004-08-26 00:00:00-04:00,5.267648367026205,5.305033875672441,5.196615294483697,5.234001159667969,70500,0.0,0.0
2004-08-27 00:00:00-04:00,5.215308358147326,5.495701284462108,5.196615425085398,5.420929908752441,333300,0.0,0.0
2004-08-30 00:00:00-04:00,5.234000861468263,5.447099353878735,5.234000861468263,5.4134521484375,92000,0.0,0.0
2004-08-31 00:00:00-04:00,5.450835248748508,5.570469379425049,5.402233794026704,5.570469379425049,122700,0.0,0.0
2004-09-01 00:00:00-04:00,5.604118615513905,5.753661690039299,5.596641657883516,5.682628631591797,247300,0.0,0.0
2004-09-02 00:00:00-04:00,5.682631556160011,5.753664651164719,5.663938617656765,5.720017433166504,74500,0.0,0.0
2004-09-03 00:00:00-04:00,5.7200139659965075,5.7200139659965075,5.66393518447876,5.66393518447876,54500,0.0,0.0
2004-09-07 00:00:00-04:00,5.682628111651342,5.7200139659965075,5.637765300359902,5.66393518447876,65400,0.0,0.0
